,Timestamp,Open,Close,Volume,Adjclose,Change %,Date
0,1543847400,4.03000020980835,4.159999847412109,1511600,4.006381988525391,0.03225797291210117,2018-12-03
1,1543933800,4.150000095367432,4.010000228881836,1630800,3.861921548843384,-0.03373490681165886,2018-12-04
2,1544106600,3.890000104904175,3.8299999237060547,1743800,3.688568115234375,-0.015424210688960417,2018-12-06
3,1544193000,3.759999990463257,3.759999990463257,752100,3.6211531162261963,0.0,2018-12-07
4,1544452200,3.75,3.759999990463257,1430000,3.6211531162261963,0.002666664123535156,2018-12-10
5,1544538600,3.75,3.690000057220459,2090200,3.5537381172180176,-0.015999984741210938,2018-12-11
6,1544625000,3.809999942779541,3.8299999237060547,1129100,3.688568115234375,0.005249338904693767,2018-12-12
7,1544711400,3.8299999237060547,3.8399999141693115,1067500,3.6981990337371826,0.002610963619440614,2018-12-13
8,1544797800,3.799999952316284,3.8299999237060547,760800,3.688568115234375,0.0078947294121633,2018-12-14
9,1545057000,3.7899999618530273,3.809999942779541,1157900,3.669306755065918,0.005277039875413395,2018-12-17
10,1545143400,3.819999933242798,3.8399999141693115,645200,3.6981990337371826,0.005235597192677354,2018-12-18
11,1545229800,3.8399999141693115,3.7699999809265137,718600,3.630783796310425,-0.018229149689431855,2018-12-19
12,1545316200,3.7899999618530273,3.799999952316284,944900,3.6596760749816895,0.0026385199377066976,2018-12-20
13,1545402600,3.740000009536743,3.6500000953674316,692400,3.5152153968811035,-0.024064148112250782,2018-12-21
14,1545661800,3.5999999046325684,3.6500000953674316,536700,3.5152153968811035,0.013888942238726675,2018-12-24
15,1545834600,3.5799999237060547,3.75,839600,3.6115224361419678,0.04748605584269382,2018-12-26
16,1545921000,3.7100000381469727,3.7200000286102295,891100,3.5826303958892822,0.0026954151914918884,2018-12-27
17,1546007400,3.7100000381469727,3.7200000286102295,840000,3.5826303958892822,0.0026954151914918884,2018-12-28
18,1546266600,3.700000047683716,3.75,857200,3.6115224361419678,0.013513500451867638,2018-12-31
19,1546439400,3.569999933242798,3.6700000762939453,757400,3.5344767570495605,0.028011245075938322,2019-01-02
20,1546525800,3.559999942779541,3.549999952316284,1122800,3.418907880783081,-0.0028089861303337953,2019-01-03
21,1546612200,3.5399999618530273,3.5,4201100,3.3707542419433594,-0.011299424374029993,2019-01-04
22,1546871400,3.549999952316284,3.5299999713897705,3496600,3.399646520614624,-0.0056337975197617105,2019-01-07
23,1546957800,3.5199999809265137,3.509999990463257,448200,3.380384922027588,-0.0028409063970008027,2019-01-08
24,1547044200,3.5799999237060547,3.6600000858306885,688200,3.524846076965332,0.022346414477522322,2019-01-09
25,1547130600,3.6700000762939453,3.6500000953674316,357600,3.5152153968811035,-0.0054495859702297705,2019-01-10
26,1547217000,3.6500000953674316,3.75,2177400,3.6115224361419678,0.027397233430072485,2019-01-11
27,1547476200,3.680000066757202,3.6500000953674316,1381200,3.5152153968811035,-0.008152165990639868,2019-01-14
28,1547562600,3.700000047683716,3.7699999809265137,760700,3.630783796310425,0.018918900632614696,2019-01-15
29,1547649000,3.7799999713897705,3.759999990463257,682100,3.6211531162261963,-0.005291000285156192,2019-01-16
30,1547735400,3.7799999713897705,3.7799999713897705,1225300,3.6404147148132324,0.0,2019-01-17
31,1547821800,3.7899999618530273,3.8299999237060547,919500,3.688568115234375,0.01055407975082679,2019-01-18
32,1548167400,3.799999952316284,3.7200000286102295,1132500,3.5826303958892822,-0.0210526117657688,2019-01-22
33,1548253800,3.7300000190734863,3.740000009536743,551700,3.6018917560577393,0.002680962576976282,2019-01-23
34,1548340200,3.75,3.809999942779541,944700,3.669306755065918,0.015999984741210938,2019-01-24
