,Timestamp,Open,Close,Volume,Adjclose,Change %,Date
0,1543847400,25779.5703125,25826.4296875,388480000,25826.4296875,0.001817694183105869,2018-12-03
1,1543933800,25752.560546875,25027.0703125,418900000,25027.0703125,-0.0281715766886348,2018-12-04
2,1544106600,24737.419921875,24947.669921875,471690000,24947.669921875,0.00849926955454552,2018-12-06
3,1544193000,24918.8203125,24388.94921875,398230000,24388.94921875,-0.021263891592982087,2018-12-07
4,1544452200,24360.94921875,24423.259765625,389690000,24423.259765625,0.0025578045549654186,2018-12-10
5,1544538600,24719.91015625,24370.240234375,342960000,24370.240234375,-0.014145274787197883,2018-12-11
6,1544625000,24509.08984375,24527.26953125,344330000,24527.26953125,0.0007417528605059953,2018-12-12
7,1544711400,24575.859375,24597.380859375,299970000,24597.380859375,0.0008757164519297711,2018-12-13
8,1544797800,24408.0390625,24100.509765625,416940000,24100.509765625,-0.012599508550749641,2018-12-14
9,1545057000,23986.830078125,23592.98046875,466740000,23592.98046875,-0.016419410488682062,2018-12-17
10,1545143400,23769.130859375,23675.640625,408070000,23675.640625,-0.003933262639181679,2018-12-18
11,1545229800,23693.330078125,23323.66015625,503550000,23323.66015625,-0.015602277968359536,2018-12-19
12,1545316200,23224.119140625,22859.599609375,576700000,22859.599609375,-0.015695731194056824,2018-12-20
13,1545402600,22871.740234375,22445.369140625,900510000,22445.369140625,-0.018641830021713306,2018-12-21
14,1545661800,22317.279296875,21792.19921875,308420000,21792.19921875,-0.0235279610538604,2018-12-24
15,1545834600,21857.73046875,22878.44921875,433080000,22878.44921875,0.04669829520769879,2018-12-26
16,1545921000,22629.060546875,23138.8203125,407940000,23138.8203125,0.022526775451815924,2018-12-27
17,1546007400,23213.609375,23062.400390625,336510000,23062.400390625,-0.006513807565739656,2018-12-28
18,1546266600,23153.939453125,23327.4609375,288830000,23327.4609375,0.007494253179952082,2018-12-31
19,1546439400,23058.609375,23346.240234375,321570000,23346.240234375,0.012473903117802394,2019-01-02
20,1546525800,23176.390625,22686.220703125,424240000,22686.220703125,-0.02114953660412772,2019-01-03
21,1546612200,22894.919921875,23433.16015625,396020000,23433.16015625,0.023509155577379294,2019-01-04
22,1546871400,23474.259765625,23531.349609375,334200000,23531.349609375,0.0024320189143344426,2019-01-07
23,1546957800,23680.3203125,23787.44921875,317420000,23787.44921875,0.004523963562834513,2019-01-08
24,1547044200,23844.26953125,23879.119140625,324570000,23879.119140625,0.0014615507230920427,2019-01-09
25,1547130600,23811.109375,24001.919921875,338150000,24001.919921875,0.00801350931911378,2019-01-10
26,1547217000,23940.009765625,23995.94921875,262650000,23995.94921875,0.002336651224149557,2019-01-11
27,1547476200,23880.529296875,23909.83984375,277560000,23909.83984375,0.0012273826308714009,2019-01-14
28,1547562600,23914.109375,24065.58984375,291570000,24065.58984375,0.006334355437395418,2019-01-15
29,1547649000,24139.91015625,24207.16015625,302830000,24207.16015625,0.002785843011208908,2019-01-16
30,1547735400,24147.08984375,24370.099609375,288590000,24370.099609375,0.009235471730467003,2019-01-17
31,1547821800,24534.189453125,24706.349609375,372970000,24706.349609375,0.007017152801356207,2019-01-18
32,1548167400,24607.759765625,24404.48046875,338480000,24404.48046875,-0.008260780290896871,2019-01-22
33,1548253800,24577.25,24575.619140625,318600000,24575.619140625,-6.63564627857063e-05,2019-01-23
34,1548340200,24579.9609375,24553.240234375,320170000,24553.240234375,-0.0010870929857432774,2019-01-24
35,1548426600,24687.2109375,24737.19921875,376890000,24737.19921875,0.0020248654810198726,2019-01-25
36,1548685800,24596.98046875,24528.220703125,347170000,24528.220703125,-0.0027954555524552288,2019-01-28
